age,marst,sex,people
0.027822833,0.299212681,-1.000852152,118309
0.027822833,0.299212681,0.999148574,138079
0.027822833,0.819621106,-1.000852152,158527
0.027822833,0.819621106,0.999148574,588696
0.027822833,1.340029531,-1.000852152,350247
0.027822833,1.340029531,0.999148574,302809
0.2288321,-1.262012595,-1.000852152,2870201
0.2288321,-1.262012595,0.999148574,2332697
0.2288321,-0.74160417,-1.000852152,101832
0.2288321,-0.74160417,0.999148574,68285
0.2288321,-0.221195745,-1.000852152,69492
0.2288321,-0.221195745,0.999148574,66681
0.2288321,0.299212681,-1.000852152,108429
0.2288321,0.299212681,0.999148574,99238
0.2288321,0.819621106,-1.000852152,210578
0.2288321,0.819621106,0.999148574,757106
0.2288321,1.340029531,-1.000852152,306819
0.2288321,1.340029531,0.999148574,271151
0.429841366,-1.262012595,-1.000852152,2259784
0.429841366,-1.262012595,0.999148574,1691091
0.429841366,-0.74160417,-1.000852152,98350
0.429841366,-0.74160417,0.999148574,62422
0.429841366,-0.221195745,-1.000852152,62751
0.429841366,-0.221195745,0.999148574,49494
0.429841366,0.299212681,-1.000852152,81150
0.429841366,0.299212681,0.999148574,63754
0.429841366,0.819621106,-1.000852152,276401
0.429841366,0.819621106,0.999148574,899735
0.429841366,1.340029531,-1.000852152,256602
0.429841366,1.340029531,0.999148574,243272
0.630850633,-1.262012595,-1.000852152,1676163
0.630850633,-1.262012595,0.999148574,1158322
0.630850633,-0.74160417,-1.000852152,74115
0.630850633,-0.74160417,0.999148574,43072
0.630850633,-0.221195745,-1.000852152,45571
0.630850633,-0.221195745,0.999148574,36822
0.630850633,0.299212681,-1.000852152,55658
0.630850633,0.299212681,0.999148574,39023
0.630850633,0.819621106,-1.000852152,361433
0.630850633,0.819621106,0.999148574,1061159
0.630850633,1.340029531,-1.000852152,208294
0.630850633,1.340029531,0.999148574,209852
0.8318599,-1.262012595,-1.000852152,1022098
0.8318599,-1.262012595,0.999148574,611082
0.8318599,-0.74160417,-1.000852152,47623
0.8318599,-0.74160417,0.999148574,32112
0.8318599,-0.221195745,-1.000852152,28096
0.8318599,-0.221195745,0.999148574,15094
0.8318599,0.299212681,-1.000852152,26553
0.8318599,0.299212681,0.999148574,19378
0.8318599,0.819621106,-1.000852152,368003
0.8318599,0.819621106,0.999148574,948956
0.8318599,1.340029531,-1.000852152,135547
0.8318599,1.340029531,0.999148574,160209
1.032869167,-1.262012595,-1.000852152,567210
1.032869167,-1.262012595,0.999148574,260116
1.032869167,-0.74160417,-1.000852152,25162
1.032869167,-0.74160417,0.999148574,20353
1.032869167,-0.221195745,-1.000852152,14490
1.032869167,-0.221195745,0.999148574,5595
1.032869167,0.299212681,-1.000852152,15275
1.032869167,0.299212681,0.999148574,7453
1.032869167,0.819621106,-1.000852152,308783
1.032869167,0.819621106,0.999148574,747037
1.032869167,1.340029531,-1.000852152,75610
1.032869167,1.340029531,0.999148574,107915
1.233878433,-1.262012595,-1.000852152,228375
1.233878433,-1.262012595,0.999148574,80068
1.233878433,-0.74160417,-1.000852152,14931
1.233878433,-0.74160417,0.999148574,10922
1.233878433,-0.221195745,-1.000852152,6294
1.233878433,-0.221195745,0.999148574,2306
1.233878433,0.299212681,-1.000852152,8252
1.233878433,0.299212681,0.999148574,3353
1.233878433,0.819621106,-1.000852152,222548
1.233878433,0.819621106,0.999148574,486169
1.233878433,1.340029531,-1.000852152,31327
1.233878433,1.340029531,0.999148574,54899
1.4348877,-1.262012595,-1.000852152,60586
1.4348877,-1.262012595,0.999148574,14657
1.4348877,-0.74160417,-1.000852152,3132
1.4348877,-0.74160417,0.999148574,4775
1.4348877,-0.221195745,-1.000852152,1602
1.4348877,-0.221195745,0.999148574,1217
1.4348877,0.299212681,-1.000852152,1170
1.4348877,0.299212681,0.999148574,491
1.4348877,0.819621106,-1.000852152,106686
1.4348877,0.819621106,0.999148574,200986
1.4348877,1.340029531,-1.000852152,9645
1.4348877,1.340029531,0.999148574,20672
1.635896967,-1.262012595,-1.000852152,11615
1.635896967,-1.262012595,0.999148574,2434
1.635896967,-0.74160417,-1.000852152,1802
1.635896967,-0.74160417,0.999148574,1286
1.635896967,-0.221195745,-1.000852152,687
1.635896967,0.299212681,-1.000852152,596
1.635896967,0.299212681,0.999148574,327
1.635896967,0.819621106,-1.000852152,36949
1.635896967,0.819621106,0.999148574,76892
1.635896967,1.340029531,-1.000852152,3187
1.635896967,1.340029531,0.999148574,9827
-1.982269835,1.340029531,-1.000852152,10374975
-1.982269835,1.340029531,0.999148574,10146999
-1.781260568,1.340029531,-1.000852152,9495503
-1.781260568,1.340029531,0.999148574,9250741
-1.580251301,-1.262012595,-1.000852152,1696
-1.580251301,-1.262012595,0.999148574,5680
-1.580251301,-0.74160417,-1.000852152,5376
-1.580251301,-0.74160417,0.999148574,5978
-1.580251301,-0.221195745,-1.000852152,997
-1.580251301,-0.221195745,0.999148574,598
-1.580251301,0.299212681,-1.000852152,200
-1.580251301,0.299212681,0.999148574,297
-1.580251301,0.819621106,0.999148574,497
-1.580251301,1.340029531,-1.000852152,8555431
-1.580251301,1.340029531,0.999148574,8297714
-1.379242034,-1.262012595,-1.000852152,195859
-1.379242034,-1.262012595,0.999148574,901974
-1.379242034,-0.74160417,-1.000852152,48012
-1.379242034,-0.74160417,0.999148574,107296
-1.379242034,-0.221195745,-1.000852152,10461
-1.379242034,-0.221195745,0.999148574,43229
-1.379242034,0.299212681,-1.000852152,6773
-1.379242034,0.299212681,0.999148574,23214
-1.379242034,0.819621106,-1.000852152,1491
-1.379242034,0.819621106,0.999148574,5482
-1.379242034,1.340029531,-1.000852152,6358306
-1.379242034,1.340029531,0.999148574,5536298
-1.178232768,-1.262012595,-1.000852152,2207220
-1.178232768,-1.262012595,0.999148574,3510242
-1.178232768,-0.74160417,-1.000852152,158155
-1.178232768,-0.74160417,0.999148574,173646
-1.178232768,-0.221195745,-1.000852152,60283
-1.178232768,-0.221195745,0.999148574,132104
-1.178232768,0.299212681,-1.000852152,54680
-1.178232768,0.299212681,0.999148574,102903
-1.178232768,0.819621106,-1.000852152,5279
-1.178232768,0.819621106,0.999148574,19324
-1.178232768,1.340029531,-1.000852152,2782767
-1.178232768,1.340029531,0.999148574,1575276
-0.977223501,-1.262012595,-1.000852152,3892322
-0.977223501,-1.262012595,0.999148574,4505911
-0.977223501,-0.74160417,-1.000852152,130880
-0.977223501,-0.74160417,0.999148574,131824
-0.977223501,-0.221195745,-1.000852152,79892
-0.977223501,-0.221195745,0.999148574,152525
-0.977223501,0.299212681,-1.000852152,95324
-0.977223501,0.299212681,0.999148574,142827
-0.977223501,0.819621106,-1.000852152,10664
-0.977223501,0.819621106,0.999148574,34661
-0.977223501,1.340029531,-1.000852152,1102723
-0.977223501,1.340029531,0.999148574,580511
-0.776214234,-1.262012595,-1.000852152,4728474
-0.776214234,-1.262012595,0.999148574,5120800
-0.776214234,-0.74160417,-1.000852152,132355
-0.776214234,-0.74160417,0.999148574,107988
-0.776214234,-0.221195745,-1.000852152,96340
-0.776214234,-0.221195745,0.999148574,177011
-0.776214234,0.299212681,-1.000852152,124423
-0.776214234,0.299212681,0.999148574,192464
-0.776214234,0.819621106,-1.000852152,17224
-0.776214234,0.819621106,0.999148574,72714
-0.776214234,1.340029531,-1.000852152,702526
-0.776214234,1.340029531,0.999148574,419885
-0.575204967,-1.262012595,-1.000852152,5123310
-0.575204967,-1.262012595,0.999148574,5402969
-0.575204967,-0.74160417,-1.000852152,131888
-0.575204967,-0.74160417,0.999148574,103290
-0.575204967,-0.221195745,-1.000852152,94533
-0.575204967,-0.221195745,0.999148574,179401
-0.575204967,0.299212681,-1.000852152,146217
-0.575204967,0.299212681,0.999148574,231000
-0.575204967,0.819621106,-1.000852152,29480
-0.575204967,0.819621106,0.999148574,135614
-0.575204967,1.340029531,-1.000852152,537635
-0.575204967,1.340029531,0.999148574,379063
-0.374195701,-1.262012595,-1.000852152,4819798
-0.374195701,-1.262012595,0.999148574,4857927
-0.374195701,-0.74160417,-1.000852152,105879
-0.374195701,-0.74160417,0.999148574,94932
-0.374195701,-0.221195745,-1.000852152,98323
-0.374195701,-0.221195745,0.999148574,156918
-0.374195701,0.299212681,-1.000852152,157132
-0.374195701,0.299212681,0.999148574,236979
-0.374195701,0.819621106,-1.000852152,48220
-0.374195701,0.819621106,0.999148574,238593
-0.374195701,1.340029531,-1.000852152,428591
-0.374195701,1.340029531,0.999148574,355171
-0.173186434,-1.262012595,-1.000852152,4525984
-0.173186434,-1.262012595,0.999148574,4315764
-0.173186434,-0.74160417,-1.000852152,95936
-0.173186434,-0.74160417,0.999148574,88056
-0.173186434,-0.221195745,-1.000852152,102327
-0.173186434,-0.221195745,0.999148574,139449
-0.173186434,0.299212681,-1.000852152,162322
-0.173186434,0.299212681,0.999148574,240392
-0.173186434,0.819621106,-1.000852152,72993
-0.173186434,0.819621106,0.999148574,371279
-0.173186434,1.340029531,-1.000852152,386096
-0.173186434,1.340029531,0.999148574,361088
0.027822833,-1.262012595,-1.000852152,3969355
0.027822833,-1.262012595,0.999148574,3610092
0.027822833,-0.74160417,-1.000852152,93232
0.027822833,-0.74160417,0.999148574,78319
0.027822833,-0.221195745,-1.000852152,85280
0.027822833,-0.221195745,0.999148574,110784
0.027822833,0.299212681,-1.000852152,145661
0.027822833,0.299212681,0.999148574,207637
0.027822833,0.819621106,-1.000852152,105488
0.027822833,0.819621106,0.999148574,542481
0.027822833,1.340029531,-1.000852152,364348
0.027822833,1.340029531,0.999148574,379531
0.2288321,-1.262012595,-1.000852152,3380912
0.2288321,-1.262012595,0.999148574,2923621
0.2288321,-0.74160417,-1.000852152,85176
0.2288321,-0.74160417,0.999148574,69730
0.2288321,-0.221195745,-1.000852152,78782
0.2288321,-0.221195745,0.999148574,90544
0.2288321,0.299212681,-1.000852152,129327
0.2288321,0.299212681,0.999148574,171953
0.2288321,0.819621106,-1.000852152,162369
0.2288321,0.819621106,0.999148574,785505
0.2288321,1.340029531,-1.000852152,334015
0.2288321,1.340029531,0.999148574,361525
0.429841366,-1.262012595,-1.000852152,2692191
0.429841366,-1.262012595,0.999148574,2160899
0.429841366,-0.74160417,-1.000852152,70536
0.429841366,-0.74160417,0.999148574,61571
0.429841366,-0.221195745,-1.000852152,57290
0.429841366,-0.221195745,0.999148574,62038
0.429841366,0.299212681,-1.000852152,107387
0.429841366,0.299212681,0.999148574,125495
0.429841366,0.819621106,-1.000852152,218375
0.429841366,0.819621106,0.999148574,1026878
0.429841366,1.340029531,-1.000852152,259514
0.429841366,1.340029531,0.999148574,286958
0.630850633,-1.262012595,-1.000852152,2163615
0.630850633,-1.262012595,0.999148574,1592344
0.630850633,-0.74160417,-1.000852152,54884
0.630850633,-0.74160417,0.999148574,48618
0.630850633,-0.221195745,-1.000852152,45528
0.630850633,-0.221195745,0.999148574,44329
0.630850633,0.299212681,-1.000852152,76930
0.630850633,0.299212681,0.999148574,84960
0.630850633,0.819621106,-1.000852152,300334
0.630850633,0.819621106,0.999148574,1243959
0.630850633,1.340029531,-1.000852152,218080
0.630850633,1.340029531,0.999148574,254489
0.8318599,-1.262012595,-1.000852152,1468957
0.8318599,-1.262012595,0.999148574,919703
0.8318599,-0.74160417,-1.000852152,42943
0.8318599,-0.74160417,0.999148574,37369
0.8318599,-0.221195745,-1.000852152,31685
0.8318599,-0.221195745,0.999148574,26206
0.8318599,0.299212681,-1.000852152,47123
0.8318599,0.299212681,0.999148574,49706
0.8318599,0.819621106,-1.000852152,354007
0.8318599,0.819621106,0.999148574,1274235
0.8318599,1.340029531,-1.000852152,171048
0.8318599,1.340029531,0.999148574,209260
1.032869167,-1.262012595,-1.000852152,802855
1.032869167,-1.262012595,0.999148574,410735
1.032869167,-0.74160417,-1.000852152,30379
1.032869167,-0.74160417,0.999148574,25509
1.032869167,-0.221195745,-1.000852152,18039
1.032869167,-0.221195745,0.999148574,12941
1.032869167,0.299212681,-1.000852152,29381
1.032869167,0.299212681,0.999148574,24991
1.032869167,0.819621106,-1.000852152,329012
1.032869167,0.819621106,0.999148574,1025734
1.032869167,1.340029531,-1.000852152,99247
1.032869167,1.340029531,0.999148574,141461
1.233878433,-1.262012595,-1.000852152,306745
1.233878433,-1.262012595,0.999148574,121818
1.233878433,-0.74160417,-1.000852152,17525
1.233878433,-0.74160417,0.999148574,15844
1.233878433,-0.221195745,-1.000852152,7869
1.233878433,-0.221195745,0.999148574,5181
1.233878433,0.299212681,-1.000852152,11848
1.233878433,0.299212681,0.999148574,8869
1.233878433,0.819621106,-1.000852152,232302
1.233878433,0.819621106,0.999148574,624624
1.233878433,1.340029531,-1.000852152,43634
1.233878433,1.340029531,0.999148574,80616
1.4348877,-1.262012595,-1.000852152,93654
1.4348877,-1.262012595,0.999148574,25216
1.4348877,-0.74160417,-1.000852152,8952
1.4348877,-0.74160417,0.999148574,5773
1.4348877,-0.221195745,-1.000852152,3190
1.4348877,-0.221195745,0.999148574,698
1.4348877,0.299212681,-1.000852152,3684
1.4348877,0.299212681,0.999148574,3085
1.4348877,0.819621106,-1.000852152,127025
1.4348877,0.819621106,0.999148574,311036
1.4348877,1.340029531,-1.000852152,16740
1.4348877,1.340029531,0.999148574,38764
1.635896967,-1.262012595,-1.000852152,19526
1.635896967,-1.262012595,0.999148574,6778
1.635896967,-0.74160417,-1.000852152,2292
1.635896967,-0.74160417,0.999148574,1094
1.635896967,-0.221195745,-1.000852152,697
1.635896967,-0.221195745,0.999148574,499
1.635896967,0.299212681,-1.000852152,698
1.635896967,0.299212681,0.999148574,1492
1.635896967,0.819621106,-1.000852152,47314
1.635896967,0.819621106,0.999148574,111672
1.635896967,1.340029531,-1.000852152,5381
1.635896967,1.340029531,0.999148574,14239
-1.982269835,1.340029531,-1.000852152,8685121
-1.982269835,1.340029531,0.999148574,8326887
-1.781260568,1.340029531,-1.000852152,10411131
-1.781260568,1.340029531,0.999148574,10003293
-1.580251301,-1.262012595,-1.000852152,13626
-1.580251301,-1.262012595,0.999148574,13724
-1.580251301,-0.74160417,-1.000852152,5007
-1.580251301,-0.74160417,0.999148574,5812
-1.580251301,-0.221195745,-1.000852152,1703
-1.580251301,-0.221195745,0.999148574,2704
-1.580251301,0.299212681,-1.000852152,2006
-1.580251301,0.299212681,0.999148574,3205
-1.580251301,0.819621106,-1.000852152,1806
-1.580251301,0.819621106,0.999148574,6012
-1.580251301,1.340029531,-1.000852152,10732255
-1.580251301,1.340029531,0.999148574,10312081
-1.379242034,-1.262012595,-1.000852152,302393
-1.379242034,-1.262012595,0.999148574,888209
-1.379242034,-0.74160417,-1.000852152,53192
-1.379242034,-0.74160417,0.999148574,142848
-1.379242034,-0.221195745,-1.000852152,20544
-1.379242034,-0.221195745,0.999148574,52000
-1.379242034,0.299212681,-1.000852152,15526
-1.379242034,0.299212681,0.999148574,30951
-1.379242034,0.819621106,-1.000852152,7316
-1.379242034,0.819621106,0.999148574,25751
-1.379242034,1.340029531,-1.000852152,9206428
-1.379242034,1.340029531,0.999148574,8274525
-1.178232768,-1.262012595,-1.000852152,3024311
-1.178232768,-1.262012595,0.999148574,4559250
-1.178232768,-0.74160417,-1.000852152,222751
-1.178232768,-0.74160417,0.999148574,273134
-1.178232768,-0.221195745,-1.000852152,92958
-1.178232768,-0.221195745,0.999148574,219755
-1.178232768,0.299212681,-1.000852152,106705
-1.178232768,0.299212681,0.999148574,212652
-1.178232768,0.819621106,-1.000852152,14134
-1.178232768,0.819621106,0.999148574,57284
-1.178232768,1.340029531,-1.000852152,4268343
-1.178232768,1.340029531,0.999148574,3019755
-0.977223501,-1.262012595,-1.000852152,4797911
-0.977223501,-1.262012595,0.999148574,5297719
-0.977223501,-0.74160417,-1.000852152,131105
-0.977223501,-0.74160417,0.999148574,144032
-0.977223501,-0.221195745,-1.000852152,113431
-0.977223501,-0.221195745,0.999148574,244122
-0.977223501,0.299212681,-1.000852152,195442
-0.977223501,0.299212681,0.999148574,298188
-0.977223501,0.819621106,-1.000852152,18533
-0.977223501,0.819621106,0.999148574,73345
-0.977223501,1.340029531,-1.000852152,1282879
-0.977223501,1.340029531,0.999148574,845635
-0.776214234,-1.262012595,-1.000852152,4532137
-0.776214234,-1.262012595,0.999148574,4720180
-0.776214234,-0.74160417,-1.000852152,110683
-0.776214234,-0.74160417,0.999148574,110195
-0.776214234,-0.221195745,-1.000852152,97250
-0.776214234,-0.221195745,0.999148574,209862
-0.776214234,0.299212681,-1.000852152,172277
-0.776214234,0.299212681,0.999148574,287572
-0.776214234,0.819621106,-1.000852152,16334
-0.776214234,0.819621106,0.999148574,93356
-0.776214234,1.340029531,-1.000852152,591198
-0.776214234,1.340029531,0.999148574,430276
-0.575204967,-1.262012595,-1.000852152,4540054
-0.575204967,-1.262012595,0.999148574,4629984
-0.575204967,-0.74160417,-1.000852152,106168
-0.575204967,-0.74160417,0.999148574,104465
-0.575204967,-0.221195745,-1.000852152,99340
-0.575204967,-0.221195745,0.999148574,199960
-0.575204967,0.299212681,-1.000852152,176593
-0.575204967,0.299212681,0.999148574,310226
-0.575204967,0.819621106,-1.000852152,28840
-0.575204967,0.819621106,0.999148574,127421
-0.575204967,1.340029531,-1.000852152,445737
-0.575204967,1.340029531,0.999148574,335965
-0.374195701,-1.262012595,-1.000852152,4820024
-0.374195701,-1.262012595,0.999148574,4922219
-0.374195701,-0.74160417,-1.000852152,100664
-0.374195701,-0.74160417,0.999148574,100658
-0.374195701,-0.221195745,-1.000852152,108567
-0.374195701,-0.221195745,0.999148574,200060
-0.374195701,0.299212681,-1.000852152,217582
-0.374195701,0.299212681,0.999148574,350900
-0.374195701,0.819621106,-1.000852152,50795
-0.374195701,0.819621106,0.999148574,225548
-0.374195701,1.340029531,-1.000852152,420906
-0.374195701,1.340029531,0.999148574,329934
-0.173186434,-1.262012595,-1.000852152,4896512
-0.173186434,-1.262012595,0.999148574,4874149
-0.173186434,-0.74160417,-1.000852152,95232
-0.173186434,-0.74160417,0.999148574,91359
-0.173186434,-0.221195745,-1.000852152,112198
-0.173186434,-0.221195745,0.999148574,176094
-0.173186434,0.299212681,-1.000852152,226857
-0.173186434,0.299212681,0.999148574,353978
-0.173186434,0.819621106,-1.000852152,78415
-0.173186434,0.819621106,0.999148574,374514
-0.173186434,1.340029531,-1.000852152,384906
-0.173186434,1.340029531,0.999148574,328648
0.027822833,-1.262012595,-1.000852152,4465080
0.027822833,-1.262012595,0.999148574,4303281
0.027822833,-0.74160417,-1.000852152,84629
0.027822833,-0.74160417,0.999148574,85547
0.027822833,-0.221195745,-1.000852152,105057
0.027822833,-0.221195745,0.999148574,140622
0.027822833,0.299212681,-1.000852152,192014
0.027822833,0.299212681,0.999148574,322665
0.027822833,0.819621106,-1.000852152,114292
0.027822833,0.819621106,0.999148574,598898
0.027822833,1.340029531,-1.000852152,337240
0.027822833,1.340029531,0.999148574,332804
0.2288321,-1.262012595,-1.000852152,3948534
0.2288321,-1.262012595,0.999148574,3570862
0.2288321,-0.74160417,-1.000852152,80837
0.2288321,-0.74160417,0.999148574,78433
0.2288321,-0.221195745,-1.000852152,83726
0.2288321,-0.221195745,0.999148574,117021
0.2288321,0.299212681,-1.000852152,187153
0.2288321,0.299212681,0.999148574,269354
0.2288321,0.819621106,-1.000852152,150058
0.2288321,0.819621106,0.999148574,855731
0.2288321,1.340029531,-1.000852152,312603
0.2288321,1.340029531,0.999148574,330763
0.429841366,-1.262012595,-1.000852152,3272158
0.429841366,-1.262012595,0.999148574,2721395
0.429841366,-0.74160417,-1.000852152,75638
0.429841366,-0.74160417,0.999148574,66921
0.429841366,-0.221195745,-1.000852152,71418
0.429841366,-0.221195745,0.999148574,82934
0.429841366,0.299212681,-1.000852152,148143
0.429841366,0.299212681,0.999148574,217748
0.429841366,0.819621106,-1.000852152,199719
0.429841366,0.819621106,0.999148574,1153895
0.429841366,1.340029531,-1.000852152,270567
0.429841366,1.340029531,0.999148574,334358
0.630850633,-1.262012595,-1.000852152,2411182
0.630850633,-1.262012595,0.999148574,1914777
0.630850633,-0.74160417,-1.000852152,59696
0.630850633,-0.74160417,0.999148574,53796
0.630850633,-0.221195745,-1.000852152,53490
0.630850633,-0.221195745,0.999148574,61505
0.630850633,0.299212681,-1.000852152,114884
0.630850633,0.299212681,0.999148574,150622
0.630850633,0.819621106,-1.000852152,277077
0.630850633,0.819621106,0.999148574,1423424
0.630850633,1.340029531,-1.000852152,226277
0.630850633,1.340029531,0.999148574,290703
0.8318599,-1.262012595,-1.000852152,1695098
0.8318599,-1.262012595,0.999148574,1153885
0.8318599,-0.74160417,-1.000852152,49606
0.8318599,-0.74160417,0.999148574,49494
0.8318599,-0.221195745,-1.000852152,36752
0.8318599,-0.221195745,0.999148574,36674
0.8318599,0.299212681,-1.000852152,70128
0.8318599,0.299212681,0.999148574,104967
0.8318599,0.819621106,-1.000852152,319542
0.8318599,0.819621106,0.999148574,1539232
0.8318599,1.340029531,-1.000852152,169700
0.8318599,1.340029531,0.999148574,253757
1.032869167,-1.262012595,-1.000852152,1051035
1.032869167,-1.262012595,0.999148574,584668
1.032869167,-0.74160417,-1.000852152,45284
1.032869167,-0.74160417,0.999148574,37464
1.032869167,-0.221195745,-1.000852152,21035
1.032869167,-0.221195745,0.999148574,22441
1.032869167,0.299212681,-1.000852152,39460
1.032869167,0.299212681,0.999148574,58181
1.032869167,0.819621106,-1.000852152,325973
1.032869167,0.819621106,0.999148574,1399719
1.032869167,1.340029531,-1.000852152,116482
1.032869167,1.340029531,0.999148574,190903
1.233878433,-1.262012595,-1.000852152,470364
1.233878433,-1.262012595,0.999148574,205945
1.233878433,-0.74160417,-1.000852152,33568
1.233878433,-0.74160417,0.999148574,24840
1.233878433,-0.221195745,-1.000852152,11913
1.233878433,-0.221195745,0.999148574,8818
1.233878433,0.299212681,-1.000852152,21035
1.233878433,0.299212681,0.999148574,28945
1.233878433,0.819621106,-1.000852152,281974
1.233878433,0.819621106,0.999148574,1025390
1.233878433,1.340029531,-1.000852152,67301
1.233878433,1.340029531,0.999148574,123615
1.4348877,-1.262012595,-1.000852152,142846
1.4348877,-1.262012595,0.999148574,54581
1.4348877,-0.74160417,-1.000852152,15923
1.4348877,-0.74160417,0.999148574,10917
1.4348877,-0.221195745,-1.000852152,5408
1.4348877,-0.221195745,0.999148574,4103
1.4348877,0.299212681,-1.000852152,9913
1.4348877,0.299212681,0.999148574,11324
1.4348877,0.819621106,-1.000852152,168092
1.4348877,0.819621106,0.999148574,513367
1.4348877,1.340029531,-1.000852152,28941
1.4348877,1.340029531,0.999148574,64219
1.635896967,-1.262012595,-1.000852152,64710
1.635896967,-1.262012595,0.999148574,33147
1.635896967,-0.74160417,-1.000852152,7309
1.635896967,-0.74160417,0.999148574,5810
1.635896967,-0.221195745,-1.000852152,3605
1.635896967,-0.221195745,0.999148574,2606
1.635896967,0.299212681,-1.000852152,5709
1.635896967,0.299212681,0.999148574,7109
1.635896967,0.819621106,-1.000852152,76238
1.635896967,0.819621106,0.999148574,225279
1.635896967,1.340029531,-1.000852152,28931
1.635896967,1.340029531,0.999148574,40978
-1.982269835,1.340029531,-1.000852152,8439366
-1.982269835,1.340029531,0.999148574,8081854
-1.781260568,-0.74160417,0.999148574,20
-1.781260568,-0.221195745,0.999148574,20
-1.781260568,1.340029531,-1.000852152,8680730
-1.781260568,1.340029531,0.999148574,8275841
-1.580251301,-0.221195745,0.999148574,20
-1.580251301,1.340029531,-1.000852152,9452338
-1.580251301,1.340029531,0.999148574,9048463
-1.379242034,-1.262012595,-1.000852152,212860
-1.379242034,-1.262012595,0.999148574,753617
-1.379242034,-0.74160417,-1.000852152,59111
-1.379242034,-0.74160417,0.999148574,78789
-1.379242034,-0.221195745,-1.000852152,16571
-1.379242034,-0.221195745,0.999148574,53845
-1.379242034,0.299212681,-1.000852152,12029
-1.379242034,0.299212681,0.999148574,40644
-1.379242034,0.819621106,-1.000852152,1701
-1.379242034,0.819621106,0.999148574,6505
-1.379242034,1.340029531,-1.000852152,10396584
-1.379242034,1.340029531,0.999148574,9476871
-1.178232768,-1.262012595,-1.000852152,2825489
-1.178232768,-1.262012595,0.999148574,4320450
-1.178232768,-0.74160417,-1.000852152,168930
-1.178232768,-0.74160417,0.999148574,144308
-1.178232768,-0.221195745,-1.000852152,139607
-1.178232768,-0.221195745,0.999148574,286678
-1.178232768,0.299212681,-1.000852152,234777
-1.178232768,0.299212681,0.999148574,446153
-1.178232768,0.819621106,-1.000852152,5464
-1.178232768,0.819621106,0.999148574,24061
-1.178232768,1.340029531,-1.000852152,7112509
-1.178232768,1.340029531,0.999148574,5393297
-0.977223501,-1.262012595,-1.000852152,5501113
-0.977223501,-1.262012595,0.999148574,6294178
-0.977223501,-0.74160417,-1.000852152,165034
-0.977223501,-0.74160417,0.999148574,117493
-0.977223501,-0.221195745,-1.000852152,241812
-0.977223501,-0.221195745,0.999148574,375360
-0.977223501,0.299212681,-1.000852152,639352
-0.977223501,0.299212681,0.999148574,889871
-0.977223501,0.819621106,-1.000852152,11563
-0.977223501,0.819621106,0.999148574,51938
-0.977223501,1.340029531,-1.000852152,3065179
-0.977223501,1.340029531,0.999148574,2099063
-0.776214234,-1.262012595,-1.000852152,6292360
-0.776214234,-1.262012595,0.999148574,6489817
-0.776214234,-0.74160417,-1.000852152,125460
-0.776214234,-0.74160417,0.999148574,90065
-0.776214234,-0.221195745,-1.000852152,235845
-0.776214234,-0.221195745,0.999148574,355344
-0.776214234,0.299212681,-1.000852152,751384
-0.776214234,0.299212681,0.999148574,994486
-0.776214234,0.819621106,-1.000852152,16274
-0.776214234,0.819621106,0.999148574,82175
-0.776214234,1.340029531,-1.000852152,1284512
-0.776214234,1.340029531,0.999148574,943338
-0.575204967,-1.262012595,-1.000852152,5380576
-0.575204967,-1.262012595,0.999148574,5361454
-0.575204967,-0.74160417,-1.000852152,93503
-0.575204967,-0.74160417,0.999148574,71443
-0.575204967,-0.221195745,-1.000852152,182478
-0.575204967,-0.221195745,0.999148574,285735
-0.575204967,0.299212681,-1.000852152,581938
-0.575204967,0.299212681,0.999148574,824673
-0.575204967,0.819621106,-1.000852152,22782
-0.575204967,0.819621106,0.999148574,111924
-0.575204967,1.340029531,-1.000852152,590792
-0.575204967,1.340029531,0.999148574,479010
-0.374195701,-1.262012595,-1.000852152,4598361
-0.374195701,-1.262012595,0.999148574,4516473
-0.374195701,-0.74160417,-1.000852152,76397
-0.374195701,-0.74160417,0.999148574,56444
-0.374195701,-0.221195745,-1.000852152,151762
-0.374195701,-0.221195745,0.999148574,229260
-0.374195701,0.299212681,-1.000852152,457898
-0.374195701,0.299212681,0.999148574,665619
-0.374195701,0.819621106,-1.000852152,30604
-0.374195701,0.819621106,0.999148574,168729
-0.374195701,1.340029531,-1.000852152,377126
-0.374195701,1.340029531,0.999148574,317385
-0.173186434,-1.262012595,-1.000852152,4376612
-0.173186434,-1.262012595,0.999148574,4327756
-0.173186434,-0.74160417,-1.000852152,67972
-0.173186434,-0.74160417,0.999148574,51180
-0.173186434,-0.221195745,-1.000852152,129479
-0.173186434,-0.221195745,0.999148574,194019
-0.173186434,0.299212681,-1.000852152,397906
-0.173186434,0.299212681,0.999148574,574174
-0.173186434,0.819621106,-1.000852152,52529
-0.173186434,0.819621106,0.999148574,285487
-0.173186434,1.340029531,-1.000852152,317971
-0.173186434,1.340029531,0.999148574,264927
0.027822833,-1.262012595,-1.000852152,4605285
0.027822833,-1.262012595,0.999148574,4514928
0.027822833,-0.74160417,-1.000852152,63475
0.027822833,-0.74160417,0.999148574,52995
0.027822833,-0.221195745,-1.000852152,124403
0.027822833,-0.221195745,0.999148574,178822
0.027822833,0.299212681,-1.000852152,379263
0.027822833,0.299212681,0.999148574,549854
0.027822833,0.819621106,-1.000852152,98455
